パス名,モジュール名,種類,総ステップ数,実ステップ数,コメント[％]
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Component\SNTimerSequencer.h","モジュール外",h,30,16,26.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Component\SNUserAppBase.cpp","モジュール外",cpp,7,2,42.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Component\SNUserAppBase.cpp","SNUserAppBase::SNUserAppBase",cpp,8,5,27.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Component\SNUserAppBase.cpp","SNUserAppBase::~SNUserAppBase",cpp,5,4,22.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Component\SNUserAppBase.h","モジュール外",h,26,13,41.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","モジュール外",cpp,39,25,27.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::Initialize",cpp,18,11,17.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::Startup",cpp,25,14,28.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::Run",cpp,9,5,40.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::BeforeTerminate",cpp,15,7,33.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::Terminate",cpp,9,5,24.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Boolean SNApplication::GetEventInfo",cpp,6,4,15.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::NotifyEvent",cpp,8,5,11.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","UInt32 SNApplication::GetFPS",cpp,6,4,12.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","UInt32 SNApplication::GetProcFPS",cpp,6,4,14.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","UInt32 SNApplication::GetSkipFrame",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","UInt32 SNApplication::GetProcTime",cpp,6,4,13.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::UserMain",cpp,111,55,29.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Void SNApplication::Update",cpp,46,28,36.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.cpp","Boolean SNApplication::EventResultProc",cpp,19,12,29.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplication.h","モジュール外",h,104,49,36.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplicationThread.cpp","モジュール外",cpp,3,2,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplicationThread.cpp","Void SNApplicationThread::UserMain",cpp,6,5,27.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNApplicationThread.h","モジュール外",h,14,8,46.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNEvent.cpp","モジュール外",cpp,13,10,11.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNEvent.cpp","Void SNEvent::Initialize",cpp,24,17,5.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNEvent.cpp","Void SNEvent::Terminate",cpp,6,4,18.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNEvent.cpp","Void SNEvent::Update",cpp,68,46,16.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\Core\SNEvent.h","モジュール外",h,52,34,43.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","モジュール外",cpp,8,5,10.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","SNDebugApp::SNDebugApp",cpp,6,4,26.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","SNDebugApp::~SNDebugApp",cpp,6,4,24.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnInitialize",cpp,38,28,8.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnTerminate",cpp,8,5,12.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnEntry",cpp,9,6,8.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnExit",cpp,8,5,9.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnCycle",cpp,42,32,14.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnPreDraw",cpp,10,5,13.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnDraw",cpp,9,5,10.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.cpp","Void SNDebugApp::OnPostDraw",cpp,7,5,14.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\01_DebugApp\SNDebugApp.h","モジュール外",h,53,27,25.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","モジュール外",cpp,10,7,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","Void SNFocus::RegisterSysApp",cpp,12,9,13.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","Void SNFocus::ReleaseSysApp",cpp,12,8,24.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","Void SNFocus::OnCycle",cpp,10,8,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","Void SNFocus::RegisterUserApp",cpp,12,9,13.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","Void SNFocus::ReleaseUserApp",cpp,13,8,23.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","SNFocus::SNFocus",cpp,7,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","SNFocus::~SNFocus",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","SNFocusGroup* SNFocus::GetTarget",cpp,16,13,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","Boolean SNFocus::OnPointingDevice",cpp,32,26,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","Boolean SNFocus::OnGamePad1",cpp,60,48,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.cpp","SNPhaseResult SNFocus::PhaseStepFunc",cpp,21,18,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNFocus.h","モジュール外",h,40,25,6.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","モジュール外",cpp,14,12,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","Void SNMute::SetMute",cpp,11,7,20.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","SNMuteSts SNMute::GetMuteSts",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","SNMute::SNMute",cpp,6,4,30.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","SNMute::~SNMute",cpp,6,4,27.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","Void SNMute::OnInitialize",cpp,21,13,12.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","Void SNMute::OnTerminate",cpp,8,5,12.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","Void SNMute::OnEntry",cpp,15,11,16.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","Void SNMute::OnExit",cpp,6,4,13.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","Void SNMute::OnCycle",cpp,64,49,7.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.cpp","Void SNMute::OnDraw",cpp,23,17,2.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNMute.h","モジュール外",h,64,35,16.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNOverlapApp.cpp","モジュール外",cpp,3,1,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNOverlapApp.cpp","SNOverlapApp::SNOverlapApp",cpp,9,7,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNOverlapApp.cpp","SNOverlapApp::~SNOverlapApp",cpp,4,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\02_OverlapApp\SNOverlapApp.h","モジュール外",h,19,13,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysApp.cpp","モジュール外",cpp,3,1,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysApp.cpp","SNSysApp::SNSysApp",cpp,13,10,17.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysApp.cpp","SNSysApp::~SNSysApp",cpp,4,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysApp.h","モジュール外",h,26,19,5.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","モジュール外",cpp,10,7,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","SNSysAppError::SNSysAppError",cpp,6,4,24.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","SNSysAppError::~SNSysAppError",cpp,6,4,22.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","Void SNSysAppError::OnInitialize",cpp,20,11,15.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","Void SNSysAppError::OnTerminate",cpp,6,4,16.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","Void SNSysAppError::OnEntry",cpp,9,5,23.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","Void SNSysAppError::OnExit",cpp,11,6,33.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","Void SNSysAppError::OnCycle",cpp,14,9,16.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","SNPhaseResult SNSysAppError::PhaseStepFunc",cpp,14,11,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.cpp","SNPhaseResult SNSysAppError::SeqDisp",cpp,14,11,9.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppError.h","モジュール外",h,51,25,21.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppIdle.cpp","モジュール外",cpp,7,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppIdle.cpp","SNSysAppIdle::SNSysAppIdle",cpp,6,4,25.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppIdle.cpp","SNSysAppIdle::~SNSysAppIdle",cpp,6,4,22.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppIdle.cpp","Void SNSysAppIdle::OnEntry",cpp,10,8,5.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppIdle.cpp","Boolean SNSysAppIdle::OnNotifyEvent",cpp,14,9,21.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppIdle.h","モジュール外",h,32,14,23.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","モジュール外",cpp,10,7,14.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","SNSysAppLoading::SNSysAppLoading",cpp,6,4,23.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","SNSysAppLoading::~SNSysAppLoading",cpp,6,4,20.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","Void SNSysAppLoading::OnInitialize",cpp,29,19,13.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","Void SNSysAppLoading::OnTerminate",cpp,6,4,16.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","Void SNSysAppLoading::OnEntry",cpp,16,8,19.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","Void SNSysAppLoading::OnExit",cpp,16,8,32.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","Void SNSysAppLoading::OnCycle",cpp,25,17,17.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","SNPhaseResult SNSysAppLoading::PhaseStepFunc",cpp,18,14,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","SNPhaseResult SNSysAppLoading::SeqDisp",cpp,56,44,15.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.cpp","SNPhaseResult SNSysAppLoading::SeqResLoad",cpp,33,26,16.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppLoading.h","モジュール外",h,62,32,21.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppPreClose.cpp","モジュール外",cpp,8,7,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppPreClose.cpp","SNSysAppPreClose::SNSysAppPreClose",cpp,29,20,3.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppPreClose.cpp","SNSysAppPreClose::~SNSysAppPreClose",cpp,6,4,20.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppPreClose.cpp","Void SNSysAppPreClose::OnEntry",cpp,18,11,11.4
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppPreClose.cpp","Void SNSysAppPreClose::OnExit",cpp,8,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppPreClose.cpp","Void SNSysAppPreClose::OnCycle",cpp,25,17,12.7
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppPreClose.h","モジュール外",h,34,20,11.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","モジュール外",cpp,10,7,14.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","SNSysAppStartup::SNSysAppStartup",cpp,6,4,23.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","SNSysAppStartup::~SNSysAppStartup",cpp,6,4,20.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","Void SNSysAppStartup::OnInitialize",cpp,37,26,6.3
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","Void SNSysAppStartup::OnTerminate",cpp,6,4,16.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","Void SNSysAppStartup::OnEntry",cpp,10,6,18.6
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","Void SNSysAppStartup::OnExit",cpp,14,9,22.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","Void SNSysAppStartup::OnCycle",cpp,26,18,12.1
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","SNPhaseResult SNSysAppStartup::PhaseStepFunc",cpp,18,14,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","SNPhaseResult SNSysAppStartup::SeqDisp",cpp,78,66,10.5
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.cpp","SNPhaseResult SNSysAppStartup::SeqResLoad",cpp,33,26,15.9
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\03_SysApp\SNSysAppStartup.h","モジュール外",h,62,33,21.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\04_UserApp\SNUserApp.cpp","モジュール外",cpp,3,2,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\04_UserApp\SNUserApp.cpp","SNUserApp::SNUserApp",cpp,7,6,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\04_UserApp\SNUserApp.cpp","SNUserApp::~SNUserApp",cpp,5,4,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\04_UserApp\SNUserApp.cpp","Void SNUserApp::OnPreDraw",cpp,6,5,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\04_UserApp\SNUserApp.h","モジュール外",h,18,12,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\05_World\SNWorld.cpp","モジュール外",cpp,2,1,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\05_World\SNWorld.h","モジュール外",h,11,7,0.0
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\06_BgApp\SNBgApp.cpp","モジュール外",cpp,7,4,19.2
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\06_BgApp\SNBgApp.cpp","SNBgApp::SNBgApp",cpp,6,4,29.8
"C:\Users\shinj\OneDrive\ドキュメント\Creation\ソフト開発\WindowsProject\20_SNFramework\51_Application\FrameworkApp\06_BgApp\SNBgApp.cpp","SNBgApp::~SNBgApp",cpp,6,4,26.7
